,rental_id,rental_date,customer_id,customer_name,city,country,film_id,film_title,category,length,store_id,staff_id,staff_name,payment_amount,payment_date,rental_duration,gap
12937,7582,2005-07-27 23:15:14,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,859,Sugar Wonka,Animation,114,1,2,Jon Stephens,4.99,2007-04-27 21:43:40.996577,1.0,15.0
12938,8415,2005-07-29 06:52:27,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,638,Operation Operation,Comedy,156,1,1,Mike Hillyer,2.99,2007-04-29 05:20:53.996577,4.0,1.0
12939,9215,2005-07-30 13:11:11,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,785,Shawshank Bubble,Travel,80,1,1,Mike Hillyer,5.99,2007-04-30 11:39:37.996577,6.0,1.0
12940,9234,2005-07-30 13:45:54,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,362,Glory Tracy,Games,115,1,1,Mike Hillyer,2.99,2007-04-30 12:14:20.996577,3.0,0.0
12941,9433,2005-07-30 21:28:17,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,241,Donnie Alley,Animation,125,1,2,Jon Stephens,5.99,2007-04-30 19:56:43.996577,8.0,0.0
12942,9858,2005-07-31 13:02:07,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,56,Barefoot Manchurian,Action,129,1,2,Jon Stephens,2.99,2007-04-30 11:30:33.996577,3.0,0.0
12943,9952,2005-07-31 15:52:37,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,356,Giant Troopers,Children,102,1,2,Jon Stephens,3.99,2007-04-30 14:21:03.996577,5.0,0.0
12944,10011,2005-07-31 18:02:41,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,132,Chainsaw Uptown,Sci-Fi,114,1,1,Mike Hillyer,2.99,2007-04-30 16:31:07.996577,7.0,0.0
6368,10394,2005-08-01 06:58:17,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,361,Gleaming Jawbreaker,Sports,89,1,1,Mike Hillyer,2.99,2007-03-01 05:26:43.996577,3.0,0.0
6369,12731,2005-08-18 21:55:38,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,374,Graffiti Love,Sci-Fi,117,1,1,Mike Hillyer,2.99,2007-03-18 20:24:04.996577,4.0,17.0
6370,12843,2005-08-19 01:58:54,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,723,Reign Gentlemen,Sci-Fi,82,1,2,Jon Stephens,2.99,2007-03-19 00:27:20.996577,0.0,0.0
6371,12910,2005-08-19 04:23:13,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,864,Sundance Invasion,Children,92,1,1,Mike Hillyer,0.99,2007-03-19 02:51:39.996577,1.0,0.0
6372,13027,2005-08-19 08:25:16,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,821,Sorority Queen,Foreign,184,1,1,Mike Hillyer,0.99,2007-03-19 06:53:42.996577,6.0,0.0
6373,13181,2005-08-19 14:00:56,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,278,Elf Murder,Music,155,1,2,Jon Stephens,5.99,2007-03-19 12:29:22.996577,4.0,0.0
6374,13509,2005-08-20 02:14:16,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,809,Slipper Fidelity,Sports,156,1,2,Jon Stephens,0.99,2007-03-20 00:42:42.996577,2.0,0.0
6375,13964,2005-08-20 18:24:26,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,22,Amistad Midsummer,New,85,1,2,Jon Stephens,2.99,2007-03-20 16:52:52.996577,1.0,0.0
6376,14157,2005-08-21 02:43:15,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,976,Wind Phantom,Games,111,1,1,Mike Hillyer,0.99,2007-03-21 01:11:41.996577,3.0,0.0
6377,14925,2005-08-22 05:16:16,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,98,Bright Encounters,Drama,73,1,2,Jon Stephens,8.99,2007-03-22 03:44:42.996577,7.0,1.0
6378,15220,2005-08-22 17:02:23,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,42,Artist Coldblooded,Sports,170,1,1,Mike Hillyer,3.99,2007-03-22 15:30:49.996577,6.0,0.0
6379,15835,2005-08-23 15:25:27,128,Marjorie Tucker,Jastrzebie-Zdrj,Poland,300,Falcon Volume,Animation,102,1,2,Jon Stephens,8.99,2007-03-23 13:53:53.996577,9.0,0.0
1494,1732,2005-06-16 15:34:41,129,Carrie Porter,Liaocheng,China,496,Kick Savannah,Travel,179,1,1,Mike Hillyer,0.99,2007-02-16 14:03:07.996577,1.0,
1495,2727,2005-06-19 15:02:39,129,Carrie Porter,Liaocheng,China,717,Rear Trading,Action,97,1,1,Mike Hillyer,3.99,2007-02-19 13:31:05.996577,9.0,2.0
1496,2768,2005-06-19 17:46:52,129,Carrie Porter,Liaocheng,China,663,Patient Sister,Classics,99,1,1,Mike Hillyer,0.99,2007-02-19 16:15:18.996577,6.0,0.0
1497,2795,2005-06-19 18:58:53,129,Carrie Porter,Liaocheng,China,808,Sling Luke,Classics,84,1,1,Mike Hillyer,4.99,2007-02-19 17:27:19.996577,8.0,0.0
1498,3183,2005-06-20 22:55:55,129,Carrie Porter,Liaocheng,China,961,Wash Heavenly,Foreign,161,1,1,Mike Hillyer,4.99,2007-02-20 21:24:21.996577,2.0,1.0
1499,3219,2005-06-21 01:43:26,129,Carrie Porter,Liaocheng,China,664,Patriot Roman,Action,65,1,2,Jon Stephens,3.99,2007-02-21 00:11:52.996577,7.0,0.0
12945,3689,2005-07-06 09:43:01,129,Carrie Porter,Liaocheng,China,696,Pride Alamo,Animation,114,1,1,Mike Hillyer,0.99,2007-04-06 08:11:27.996577,5.0,15.0
12946,3900,2005-07-06 19:21:28,129,Carrie Porter,Liaocheng,China,328,Forever Candidate,Children,131,1,2,Jon Stephens,4.99,2007-04-06 17:49:54.996577,9.0,0.0
12947,3936,2005-07-06 21:15:03,129,Carrie Porter,Liaocheng,China,925,United Pilot,Documentary,164,1,2,Jon Stephens,0.99,2007-04-06 19:43:29.996577,1.0,0.0
12948,4256,2005-07-07 14:14:36,129,Carrie Porter,Liaocheng,China,304,Fargo Gandhi,Children,130,1,1,Mike Hillyer,2.99,2007-04-07 12:43:02.996577,2.0,0.0
12949,4602,2005-07-08 06:52:40,129,Carrie Porter,Liaocheng,China,790,Shootist Superfly,Drama,67,1,1,Mike Hillyer,0.99,2007-04-08 05:21:06.996577,1.0,0.0
12950,4896,2005-07-08 20:23:15,129,Carrie Porter,Liaocheng,China,660,Party Knock,Comedy,107,1,1,Mike Hillyer,2.99,2007-04-08 18:51:41.996577,1.0,0.0
12951,4996,2005-07-09 00:59:46,129,Carrie Porter,Liaocheng,China,970,Westward Seabiscuit,Classics,52,1,2,Jon Stephens,0.99,2007-04-08 23:28:12.996577,7.0,0.0
12952,5127,2005-07-09 07:25:47,129,Carrie Porter,Liaocheng,China,797,Silence Kane,Music,67,1,2,Jon Stephens,0.99,2007-04-09 05:54:13.996577,4.0,0.0
12953,5350,2005-07-09 17:39:30,129,Carrie Porter,Liaocheng,China,159,Closer Bang,Comedy,58,1,2,Jon Stephens,4.99,2007-04-09 16:07:56.996577,1.0,0.0
12954,8339,2005-07-29 04:41:13,129,Carrie Porter,Liaocheng,China,408,Head Stranger,Games,69,1,2,Jon Stephens,4.99,2007-04-29 03:09:39.996577,1.0,19.0
12955,8345,2005-07-29 04:47:37,129,Carrie Porter,Liaocheng,China,231,Dinosaur Secretary,Family,63,1,1,Mike Hillyer,2.99,2007-04-29 03:16:03.996577,4.0,0.0
12956,9823,2005-07-31 11:49:00,129,Carrie Porter,Liaocheng,China,967,Weekend Personal,Sci-Fi,134,1,2,Jon Stephens,4.99,2007-04-30 10:17:26.996577,6.0,2.0
12957,9983,2005-07-31 17:09:36,129,Carrie Porter,Liaocheng,China,77,Birds Perdition,New,61,1,1,Mike Hillyer,7.99,2007-04-30 15:38:02.996577,8.0,0.0
12958,10024,2005-07-31 18:26:36,129,Carrie Porter,Liaocheng,China,59,Bear Graceland,Children,160,1,1,Mike Hillyer,7.99,2007-04-30 16:55:02.996577,8.0,0.0
12959,10167,2005-07-31 23:24:31,129,Carrie Porter,Liaocheng,China,271,Easy Gladiator,Action,148,1,2,Jon Stephens,5.99,2007-04-30 21:52:57.996577,5.0,0.0
6380,10395,2005-08-01 07:08:22,129,Carrie Porter,Liaocheng,China,62,Bed Highball,Documentary,106,1,2,Jon Stephens,2.99,2007-03-01 05:36:48.996577,4.0,0.0
6381,10468,2005-08-01 09:48:29,129,Carrie Porter,Liaocheng,China,458,Indian Love,Family,135,1,2,Jon Stephens,0.99,2007-03-01 08:16:55.996577,4.0,0.0
6382,10483,2005-08-01 10:19:45,129,Carrie Porter,Liaocheng,China,331,Forward Temple,Games,90,1,1,Mike Hillyer,2.99,2007-03-01 08:48:11.996577,2.0,0.0
6383,10550,2005-08-01 12:46:52,129,Carrie Porter,Liaocheng,China,432,Hope Tootsie,Classics,139,1,2,Jon Stephens,2.99,2007-03-01 11:15:18.996577,4.0,0.0
6384,10816,2005-08-01 22:48:57,129,Carrie Porter,Liaocheng,China,201,Cyclone Family,Foreign,176,1,2,Jon Stephens,4.99,2007-03-01 21:17:23.996577,8.0,0.0
6385,12612,2005-08-18 17:10:05,129,Carrie Porter,Liaocheng,China,231,Dinosaur Secretary,Family,63,1,2,Jon Stephens,3.99,2007-03-18 15:38:31.996577,7.0,16.0
6386,12728,2005-08-18 21:47:48,129,Carrie Porter,Liaocheng,China,693,Potter Connecticut,Animation,115,1,1,Mike Hillyer,4.99,2007-03-18 20:16:14.996577,6.0,0.0
6388,13915,2005-08-20 16:42:53,129,Carrie Porter,Liaocheng,China,263,Durham Panky,Sports,154,1,2,Jon Stephens,4.99,2007-03-20 15:11:19.996577,3.0,1.0
6389,13919,2005-08-20 16:47:34,129,Carrie Porter,Liaocheng,China,202,Daddy Pittsburgh,Comedy,161,1,2,Jon Stephens,4.99,2007-03-20 15:16:00.996577,3.0,0.0
6390,13961,2005-08-20 18:16:34,129,Carrie Porter,Liaocheng,China,491,Jumping Wrath,Children,74,1,1,Mike Hillyer,0.99,2007-03-20 16:45:00.996577,0.0,0.0
6391,14353,2005-08-21 09:07:50,129,Carrie Porter,Liaocheng,China,352,Gathering Calendar,Games,176,1,2,Jon Stephens,0.99,2007-03-21 07:36:16.996577,1.0,0.0
6392,14968,2005-08-22 06:46:59,129,Carrie Porter,Liaocheng,China,727,Resurrection Silverado,Family,117,1,1,Mike Hillyer,1.99,2007-03-22 05:15:25.996577,7.0,0.0
1500,1630,2005-06-16 07:55:01,130,Charlotte Hunter,guas Lindas de Gois,Brazil,526,Lock Rear,Travel,120,1,1,Mike Hillyer,2.99,2007-02-16 06:23:27.996577,2.0,
1501,1864,2005-06-17 01:39:47,130,Charlotte Hunter,guas Lindas de Gois,Brazil,394,Hamlet Wisdom,Sci-Fi,146,1,2,Jon Stephens,2.99,2007-02-17 00:08:13.996577,7.0,0.0
1502,2163,2005-06-17 23:46:16,130,Charlotte Hunter,guas Lindas de Gois,Brazil,571,Metal Armageddon,Documentary,161,1,2,Jon Stephens,2.99,2007-02-17 22:14:42.996577,4.0,0.0
1503,2292,2005-06-18 07:37:48,130,Charlotte Hunter,guas Lindas de Gois,Brazil,37,Arizona Bang,Classics,121,1,2,Jon Stephens,2.99,2007-02-18 06:06:14.996577,1.0,0.0
1504,2535,2005-06-19 01:39:04,130,Charlotte Hunter,guas Lindas de Gois,Brazil,200,Curtain Videotape,Games,133,1,2,Jon Stephens,2.99,2007-02-19 00:07:30.996577,8.0,0.0
1505,2982,2005-06-20 08:38:29,130,Charlotte Hunter,guas Lindas de Gois,Brazil,563,Massacre Usual,Games,165,1,1,Mike Hillyer,6.99,2007-02-20 07:06:55.996577,8.0,1.0
12960,4339,2005-07-07 18:41:42,130,Charlotte Hunter,guas Lindas de Gois,Brazil,706,Queen Luke,Drama,163,1,1,Mike Hillyer,4.99,2007-04-07 17:10:08.996577,0.0,17.0
12961,4485,2005-07-08 01:07:54,130,Charlotte Hunter,guas Lindas de Gois,Brazil,573,Microcosmos Paradise,Children,105,1,2,Jon Stephens,4.99,2007-04-07 23:36:20.996577,8.0,0.0
12962,6353,2005-07-11 20:48:56,130,Charlotte Hunter,guas Lindas de Gois,Brazil,153,Citizen Shrek,Sci-Fi,165,1,1,Mike Hillyer,3.99,2007-04-11 19:17:22.996577,9.0,3.0
12963,7181,2005-07-27 08:14:34,130,Charlotte Hunter,guas Lindas de Gois,Brazil,611,Musketeers Wait,Classics,73,1,1,Mike Hillyer,4.99,2007-04-27 06:43:00.996577,0.0,15.0
12964,7728,2005-07-28 04:56:33,130,Charlotte Hunter,guas Lindas de Gois,Brazil,109,Butterfly Chocolat,New,89,1,1,Mike Hillyer,0.99,2007-04-28 03:24:59.996577,3.0,0.0
12965,9452,2005-07-30 22:19:16,130,Charlotte Hunter,guas Lindas de Gois,Brazil,697,Primary Glass,Action,53,1,1,Mike Hillyer,0.99,2007-04-30 20:47:42.996577,4.0,2.0
12966,9637,2005-07-31 05:18:54,130,Charlotte Hunter,guas Lindas de Gois,Brazil,661,Past Suicides,Foreign,157,1,2,Jon Stephens,4.99,2007-04-30 03:47:20.996577,2.0,0.0
12967,9724,2005-07-31 08:33:08,130,Charlotte Hunter,guas Lindas de Gois,Brazil,114,Camelot Vacation,Sci-Fi,61,1,1,Mike Hillyer,5.99,2007-04-30 07:01:34.996577,7.0,0.0
6393,10568,2005-08-01 13:17:28,130,Charlotte Hunter,guas Lindas de Gois,Brazil,660,Party Knock,Comedy,107,1,1,Mike Hillyer,2.99,2007-03-01 11:45:54.996577,7.0,1.0
6394,10645,2005-08-01 15:52:01,130,Charlotte Hunter,guas Lindas de Gois,Brazil,845,Stepmom Dream,Foreign,48,1,1,Mike Hillyer,5.99,2007-03-01 14:20:27.996577,8.0,0.0
6395,11811,2005-08-17 11:59:18,130,Charlotte Hunter,guas Lindas de Gois,Brazil,43,Atlantis Cause,Family,170,1,2,Jon Stephens,2.99,2007-03-17 10:27:44.996577,0.0,15.0
6396,12094,2005-08-17 22:31:04,130,Charlotte Hunter,guas Lindas de Gois,Brazil,234,Disturbing Scarface,Sci-Fi,94,1,1,Mike Hillyer,2.99,2007-03-17 20:59:30.996577,6.0,0.0
6397,12777,2005-08-18 23:39:22,130,Charlotte Hunter,guas Lindas de Gois,Brazil,760,Samurai Lion,New,110,1,1,Mike Hillyer,6.99,2007-03-18 22:07:48.996577,8.0,1.0
6398,14111,2005-08-21 00:59:01,130,Charlotte Hunter,guas Lindas de Gois,Brazil,285,English Bulworth,Sci-Fi,51,1,2,Jon Stephens,0.99,2007-03-20 23:27:27.996577,1.0,2.0
6399,15574,2005-08-23 05:29:32,130,Charlotte Hunter,guas Lindas de Gois,Brazil,716,Reap Unfaithful,Horror,136,1,2,Jon Stephens,5.99,2007-03-23 03:57:58.996577,8.0,2.0
6400,15777,2005-08-23 13:29:08,130,Charlotte Hunter,guas Lindas de Gois,Brazil,922,Undefeated Dalmations,Horror,107,1,2,Jon Stephens,4.99,2007-03-23 11:57:34.996577,4.0,0.0
1506,1646,2005-06-16 09:12:53,131,Monica Hicks,Mukateve,Ukraine,879,Telegraph Voyage,Music,148,2,2,Jon Stephens,9.99,2007-02-16 07:41:19.996577,7.0,
1507,1768,2005-06-16 18:02:06,131,Monica Hicks,Mukateve,Ukraine,461,Insects Stone,Animation,123,2,2,Jon Stephens,4.99,2007-02-16 16:30:32.996577,6.0,0.0
12968,3515,2005-07-06 00:48:55,131,Monica Hicks,Mukateve,Ukraine,707,Quest Mussolini,Action,177,2,1,Mike Hillyer,2.99,2007-04-05 23:17:21.996577,2.0,19.0
12969,5233,2005-07-09 12:44:26,131,Monica Hicks,Mukateve,Ukraine,307,Fellowship Autumn,Travel,77,2,1,Mike Hillyer,4.99,2007-04-09 11:12:52.996577,5.0,3.0
12970,5395,2005-07-09 19:42:37,131,Monica Hicks,Mukateve,Ukraine,968,Werewolf Lola,Action,79,2,1,Mike Hillyer,4.99,2007-04-09 18:11:03.996577,0.0,0.0
12971,5610,2005-07-10 05:09:52,131,Monica Hicks,Mukateve,Ukraine,106,Bulworth Commandments,Games,61,2,2,Jon Stephens,2.99,2007-04-10 03:38:18.996577,3.0,0.0
12972,5726,2005-07-10 11:22:08,131,Monica Hicks,Mukateve,Ukraine,784,Shanghai Tycoon,Travel,47,2,1,Mike Hillyer,2.99,2007-04-10 09:50:34.996577,2.0,0.0
12973,5874,2005-07-10 19:02:51,131,Monica Hicks,Mukateve,Ukraine,488,Joon Northwest,Sports,105,2,1,Mike Hillyer,3.99,2007-04-10 17:31:17.996577,5.0,0.0
12974,7557,2005-07-27 22:18:19,131,Monica Hicks,Mukateve,Ukraine,692,Potluck Mixed,Animation,179,2,1,Mike Hillyer,2.99,2007-04-27 20:46:45.996577,1.0,17.0
12975,8071,2005-07-28 17:27:48,131,Monica Hicks,Mukateve,Ukraine,566,Maude Mod,Foreign,72,2,2,Jon Stephens,0.99,2007-04-28 15:56:14.996577,5.0,0.0
12976,8267,2005-07-29 01:21:02,131,Monica Hicks,Mukateve,Ukraine,893,Titans Jerk,Sci-Fi,91,2,2,Jon Stephens,6.99,2007-04-28 23:49:28.996577,6.0,0.0
12977,8570,2005-07-29 11:40:08,131,Monica Hicks,Mukateve,Ukraine,680,Pinocchio Simon,Comedy,103,2,1,Mike Hillyer,8.99,2007-04-29 10:08:34.996577,7.0,0.0
12978,9323,2005-07-30 17:21:44,131,Monica Hicks,Mukateve,Ukraine,820,Sons Interview,Animation,184,2,1,Mike Hillyer,3.99,2007-04-30 15:50:10.996577,3.0,1.0
12979,10179,2005-07-31 23:49:54,131,Monica Hicks,Mukateve,Ukraine,462,Insider Arizona,Music,78,2,2,Jon Stephens,2.99,2007-04-30 22:18:20.996577,0.0,1.0
6401,10459,2005-08-01 09:20:09,131,Monica Hicks,Mukateve,Ukraine,45,Attraction Newton,New,83,2,1,Mike Hillyer,4.99,2007-03-01 07:48:35.996577,2.0,0.0
6402,10861,2005-08-02 00:12:46,131,Monica Hicks,Mukateve,Ukraine,467,Intrigue Worst,Foreign,181,2,2,Jon Stephens,1.99,2007-03-01 22:41:12.996577,7.0,0.0
6403,11971,2005-08-17 17:53:42,131,Monica Hicks,Mukateve,Ukraine,604,Mulan Moon,Comedy,160,2,2,Jon Stephens,0.99,2007-03-17 16:22:08.996577,0.0,15.0
6404,11973,2005-08-17 17:55:58,131,Monica Hicks,Mukateve,Ukraine,322,Flatliners Killer,Sports,100,2,2,Jon Stephens,2.99,2007-03-17 16:24:24.996577,4.0,0.0
6405,12216,2005-08-18 02:37:07,131,Monica Hicks,Mukateve,Ukraine,899,Towers Hurricane,Classics,144,2,2,Jon Stephens,0.99,2007-03-18 01:05:33.996577,0.0,0.0
6406,12263,2005-08-18 04:16:18,131,Monica Hicks,Mukateve,Ukraine,882,Tenenbaums Command,Drama,99,2,1,Mike Hillyer,0.99,2007-03-18 02:44:44.996577,3.0,0.0
6407,12372,2005-08-18 08:04:35,131,Monica Hicks,Mukateve,Ukraine,654,Panky Submarine,Games,93,2,2,Jon Stephens,9.99,2007-03-18 06:33:01.996577,9.0,0.0
6408,13050,2005-08-19 09:31:23,131,Monica Hicks,Mukateve,Ukraine,805,Sleepless Monsoon,Animation,64,2,2,Jon Stephens,6.99,2007-03-19 07:59:49.996577,6.0,1.0
6409,13346,2005-08-19 20:28:21,131,Monica Hicks,Mukateve,Ukraine,991,Worst Banger,Action,185,2,2,Jon Stephens,7.99,2007-03-19 18:56:47.996577,8.0,0.0
6410,13353,2005-08-19 20:53:43,131,Monica Hicks,Mukateve,Ukraine,612,Mussolini Spoilers,Sports,180,2,1,Mike Hillyer,2.99,2007-03-19 19:22:09.996577,5.0,0.0
6411,13407,2005-08-19 22:26:26,131,Monica Hicks,Mukateve,Ukraine,552,Majestic Floats,Documentary,130,2,1,Mike Hillyer,0.99,2007-03-19 20:54:52.996577,2.0,0.0
6412,15659,2005-08-23 08:48:43,131,Monica Hicks,Mukateve,Ukraine,999,Zoolander Fiction,Children,101,2,2,Jon Stephens,2.99,2007-03-23 07:17:09.996577,4.0,3.0
6413,16042,2005-08-23 22:20:40,131,Monica Hicks,Mukateve,Ukraine,137,Charade Duffel,Sci-Fi,66,2,1,Mike Hillyer,2.99,2007-03-23 20:49:06.996577,0.0,0.0
1508,1843,2005-06-16 23:53:42,132,Esther Crawford,Botshabelo,South Africa,595,Moon Bunch,Foreign,83,2,2,Jon Stephens,0.99,2007-02-16 22:22:08.996577,5.0,
1509,2208,2005-06-18 02:22:07,132,Esther Crawford,Botshabelo,South Africa,510,Lawless Vision,Animation,181,2,2,Jon Stephens,4.99,2007-02-18 00:50:33.996577,5.0,1.0
1510,2384,2005-06-18 15:18:49,132,Esther Crawford,Botshabelo,South Africa,741,Roman Punk,Music,81,2,1,Mike Hillyer,0.99,2007-02-18 13:47:15.996577,3.0,0.0
1511,2608,2005-06-19 07:10:36,132,Esther Crawford,Botshabelo,South Africa,353,Gentlemen Stage,Foreign,125,2,1,Mike Hillyer,2.99,2007-02-19 05:39:02.996577,5.0,0.0
1512,2924,2005-06-20 04:20:14,132,Esther Crawford,Botshabelo,South Africa,127,Cat Coneheads,Comedy,112,2,1,Mike Hillyer,4.99,2007-02-20 02:48:40.996577,0.0,0.0
1513,3121,2005-06-20 18:23:30,132,Esther Crawford,Botshabelo,South Africa,174,Confidential Interview,Music,180,2,1,Mike Hillyer,4.99,2007-02-20 16:51:56.996577,1.0,0.0
12980,3706,2005-07-06 10:18:01,132,Esther Crawford,Botshabelo,South Africa,149,Christmas Moonshine,Children,150,2,2,Jon Stephens,0.99,2007-04-06 08:46:27.996577,2.0,15.0
12981,3825,2005-07-06 15:50:03,132,Esther Crawford,Botshabelo,South Africa,137,Charade Duffel,Sci-Fi,66,2,1,Mike Hillyer,2.99,2007-04-06 14:18:29.996577,3.0,0.0
12982,4168,2005-07-07 09:37:24,132,Esther Crawford,Botshabelo,South Africa,408,Head Stranger,Games,69,2,2,Jon Stephens,4.99,2007-04-07 08:05:50.996577,2.0,0.0
12983,4534,2005-07-08 03:36:55,132,Esther Crawford,Botshabelo,South Africa,554,Malkovich Pet,Classics,159,2,2,Jon Stephens,4.99,2007-04-08 02:05:21.996577,7.0,0.0
12984,4557,2005-07-08 04:49:15,132,Esther Crawford,Botshabelo,South Africa,265,Dying Maker,Comedy,168,2,2,Jon Stephens,5.99,2007-04-08 03:17:41.996577,5.0,0.0
12985,4903,2005-07-08 20:50:05,132,Esther Crawford,Botshabelo,South Africa,383,Groove Fiction,Sports,111,2,1,Mike Hillyer,0.99,2007-04-08 19:18:31.996577,4.0,0.0
12986,5391,2005-07-09 19:28:34,132,Esther Crawford,Botshabelo,South Africa,89,Borrowers Bedazzled,Animation,63,2,1,Mike Hillyer,2.99,2007-04-09 17:57:00.996577,8.0,0.0
12987,5684,2005-07-10 08:59:03,132,Esther Crawford,Botshabelo,South Africa,20,Amelie Hellfighters,Music,79,2,1,Mike Hillyer,5.99,2007-04-10 07:27:29.996577,4.0,0.0
12988,5703,2005-07-10 10:04:15,132,Esther Crawford,Botshabelo,South Africa,348,Gandhi Kwai,Family,86,2,1,Mike Hillyer,0.99,2007-04-10 08:32:41.996577,5.0,0.0
12989,5715,2005-07-10 10:48:03,132,Esther Crawford,Botshabelo,South Africa,357,Gilbert Pelican,Classics,114,2,1,Mike Hillyer,1.99,2007-04-10 09:16:29.996577,8.0,0.0
12990,6239,2005-07-11 14:20:48,132,Esther Crawford,Botshabelo,South Africa,893,Titans Jerk,Sci-Fi,91,2,2,Jon Stephens,6.99,2007-04-11 12:49:14.996577,5.0,1.0
12991,6978,2005-07-27 00:47:40,132,Esther Crawford,Botshabelo,South Africa,796,Sierra Divide,Sports,135,2,2,Jon Stephens,1.99,2007-04-26 23:16:06.996577,4.0,15.0
12992,7432,2005-07-27 17:31:40,132,Esther Crawford,Botshabelo,South Africa,696,Pride Alamo,Animation,114,2,2,Jon Stephens,0.99,2007-04-27 16:00:06.996577,1.0,0.0
12993,7631,2005-07-28 01:01:15,132,Esther Crawford,Botshabelo,South Africa,531,Lose Inch,Foreign,137,2,2,Jon Stephens,1.99,2007-04-27 23:29:41.996577,4.0,0.0
6414,10243,2005-08-01 02:18:46,132,Esther Crawford,Botshabelo,South Africa,484,Jerk Paycheck,Classics,172,2,1,Mike Hillyer,4.99,2007-03-01 00:47:12.996577,5.0,4.0
6415,10400,2005-08-01 07:18:24,132,Esther Crawford,Botshabelo,South Africa,851,Straight Hours,Sports,151,2,1,Mike Hillyer,6.99,2007-03-01 05:46:50.996577,9.0,0.0
6416,10619,2005-08-01 15:07:04,132,Esther Crawford,Botshabelo,South Africa,473,Jacket Frisco,Drama,181,2,2,Jon Stephens,3.99,2007-03-01 13:35:30.996577,5.0,0.0
6417,10638,2005-08-01 15:44:20,132,Esther Crawford,Botshabelo,South Africa,484,Jerk Paycheck,Classics,172,2,2,Jon Stephens,6.99,2007-03-01 14:12:46.996577,7.0,0.0
6418,11140,2005-08-02 09:27:45,132,Esther Crawford,Botshabelo,South Africa,840,Stampede Disturbing,Games,75,2,1,Mike Hillyer,0.99,2007-03-02 07:56:11.996577,2.0,0.0
6419,11812,2005-08-17 12:00:54,132,Esther Crawford,Botshabelo,South Africa,23,Anaconda Confessions,Animation,92,2,1,Mike Hillyer,0.99,2007-03-17 10:29:20.996577,1.0,15.0
6420,12133,2005-08-17 23:47:16,132,Esther Crawford,Botshabelo,South Africa,427,Homeward Cider,Documentary,103,2,2,Jon Stephens,0.99,2007-03-17 22:15:42.996577,1.0,0.0
6421,15874,2005-08-23 16:30:55,132,Esther Crawford,Botshabelo,South Africa,135,Chance Resurrection,Sports,70,2,1,Mike Hillyer,4.99,2007-03-23 14:59:21.996577,5.0,5.0
1514,1522,2005-06-16 00:17:39,133,Pauline Henry,Torren,Mexico,53,Bang Kwai,Family,87,1,1,Mike Hillyer,3.99,2007-02-15 22:46:05.996577,6.0,
1515,2665,2005-06-19 11:12:35,133,Pauline Henry,Torren,Mexico,989,Working Microcosmos,Travel,74,1,2,Jon Stephens,7.99,2007-02-19 09:41:01.996577,7.0,3.0
1516,3006,2005-06-20 10:10:29,133,Pauline Henry,Torren,Mexico,366,Goldfinger Sensibility,Drama,93,1,2,Jon Stephens,0.99,2007-02-20 08:38:55.996577,1.0,0.0
1517,3365,2005-06-21 12:55:48,133,Pauline Henry,Torren,Mexico,142,Chicken Hellfighters,Documentary,122,1,2,Jon Stephens,0.99,2007-02-21 11:24:14.996577,2.0,1.0
12994,4506,2005-07-08 02:22:18,133,Pauline Henry,Torren,Mexico,324,Flintstones Happiness,Comedy,148,1,2,Jon Stephens,6.99,2007-04-08 00:50:44.996577,5.0,16.0
12995,4566,2005-07-08 05:18:50,133,Pauline Henry,Torren,Mexico,937,Varsity Trip,New,85,1,1,Mike Hillyer,2.99,2007-04-08 03:47:16.996577,6.0,0.0
12996,4681,2005-07-08 10:36:03,133,Pauline Henry,Torren,Mexico,229,Devil Desire,Action,87,1,2,Jon Stephens,6.99,2007-04-08 09:04:29.996577,7.0,0.0
12997,4829,2005-07-08 17:54:18,133,Pauline Henry,Torren,Mexico,584,Mixed Doors,Foreign,180,1,1,Mike Hillyer,2.99,2007-04-08 16:22:44.996577,3.0,0.0
12998,5063,2005-07-09 04:37:31,133,Pauline Henry,Torren,Mexico,230,Diary Panic,Drama,107,1,2,Jon Stephens,2.99,2007-04-09 03:05:57.996577,4.0,0.0
12999,6157,2005-07-11 09:48:16,133,Pauline Henry,Torren,Mexico,979,Witches Panic,Drama,100,1,2,Jon Stephens,4.99,2007-04-11 08:16:42.996577,4.0,2.0
